stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,level_id,platform_code
HUBBEK-1001018-HSB-12,,HSB,,51.4096,-0.02531,3,HUBBEK,L#0,
HUBBEK-1001018-PavA-11,,PavA,,51.41112,-0.02569,3,HUBBEK,L#1,
HUBBEK-1001018-Recto-4,,Recto,,51.41075,-0.0258,3,HUBBEK,L#0,
HUBBEK-1001018-RLY-6,,RLY,,51.41132,-0.02652,3,HUBBEK,L#0,
HUBBEK-1001018-RPL E-7,,RPL E,,51.41104,-0.02575,3,HUBBEK,L#0,
HUBBEK-1001018-RPL W-3,,RPL W,,51.41092,-0.02577,3,HUBBEK,L#0,
HUBBEK-1001018-RPL-B-5,,RPL-B,,51.41101,-0.02653,3,HUBBEK,L#0,
HUBBEK-WB-tram,,Westbound,,,,0,HUBBEK,,
HUBBEK-Plat01-WB-national-rail,,Westbound Platform 1,,,,0,HUBBEK,,1
HUBBEK-Plat02-WB-national-rail,,Westbound Platform 2,,,,0,HUBBEK,,2
HUBBEK-Plat03-EB-national-rail,,Eastbound Platform 3,,,,0,HUBBEK,,3
HUBBEK-Plat04-WB-national-rail,,Westbound Platform 4,,,,0,HUBBEK,,4
HUBBFR,HUBBFR,Blackfriars,,,,1,,,
HUBBFR-Outside,,Outside Blackfriars,,,,3,HUBBFR,,
HUBBFR-1000023-Bdg-13,,Bdg,,51.51035,-0.10424,3,HUBBFR,L#0,
HUBBFR-1000023-BUS-11,,BUS,,51.51209,-0.10284,3,HUBBFR,L#0,
HUBBFR-1000023-ENTN-5,,ENTN,,51.51165,-0.10435,3,HUBBFR,L#0,
HUBBFR-1000023-ENTS-7,,ENTS,,51.50852,-0.10337,3,HUBBFR,L#0,
HUBBFR-1000023-LEntN-14,,LEntN,,51.51165,-0.10435,3,HUBBFR,L#0,
HUBBFR-1000023-LUE-6,,LUE,,51.51162,-0.10324,3,HUBBFR,L#-1,
HUBBFR-1000023-LULB-12,,LULB,,51.51161,-0.10328,3,HUBBFR,L#0,
HUBBFR-1000023-LUW-8,,LUW,,51.5116,-0.10334,3,HUBBFR,L#-1,
HUBBFR-1000023-NRC-9,,NRC,,51.51209,-0.10284,3,HUBBFR,L#0,
HUBBFR-1000023-PDC-10,,PDC,,51.51147,-0.10215,3,HUBBFR,L#0,
HUBBFR-1000023-RLY-3,,RLY,,51.51181,-0.10333,3,HUBBFR,L#0,
HUBBFR-1000023-RPL-1,,RPL,,51.51116,-0.10304,3,HUBBFR,L#1,
HUBBFR-1000023-RPLTN-4,,RPLTN,,51.51106,-0.10331,3,HUBBFR,L#1,
HUBBFR-1000023-RPLTS-2,,RPLTS,,51.51107,-0.1032,3,HUBBFR,L#1,
HUBBFR-Plat01-SB-national-rail,,Southbound Platform 1,,,,0,HUBBFR,,1
HUBBFR-Plat01-WB-circle|district,,Westbound Platform 1,,,,0,HUBBFR,,1
HUBBFR-Plat02-EB-circle|district,,Eastbound Platform 2,,,,0,HUBBFR,,2
HUBBFR-Plat02-NB-national-rail,,Northbound Platform 2,,,,0,HUBBFR,,2
HUBBFR-Plat03-SB-national-rail,,Southbound Platform 3,,,,0,HUBBFR,,3
HUBBFR-Plat04-SB-national-rail,,Southbound Platform 4,,,,0,HUBBFR,,4
HUBBHO,HUBBHO,Blackhorse Road,,,,1,,,
HUBBHO-Outside,,Outside Blackhorse Road,,,,3,HUBBHO,,
HUBBHO-1000024-A-FOR-6,,A-FOR,,51.58698,-0.04171,3,HUBBHO,L#0,
HUBBHO-1000024-B-F/B-5,,B-F/B,,51.58712,-0.04074,3,HUBBHO,L#0,
HUBBHO-1000024-BookH-7,,BookH,,51.58703,-0.04087,3,HUBBHO,L#1,
HUBBHO-1000024-Bus-1,,Bus,,51.58692,-0.04106,3,HUBBHO,L#0,
HUBBHO-1000024-C-BLA-4,,C-BLA,,51.58699,-0.04058,3,HUBBHO,L#0,
HUBBHO-1000024-MET-9,,MET,,51.58692,-0.04115,3,HUBBHO,L#0,
HUBBHO-1000024-RLY-3,,RLY,,51.58654,-0.04125,3,HUBBHO,L#0,
HUBBHO-1000024-RPL E-10,,RPL E,,51.58663,-0.04149,3,HUBBHO,L#0,
HUBBHO-1000024-RPL W-8,,RPL W,,51.58654,-0.0415,3,HUBBHO,L#0,
HUBBHO-1000024-Victo-2,,Victo,,51.58686,-0.04125,3,HUBBHO,L#-2,
HUBBHO-Plat01-NB-victoria,,Northbound Platform 1,,,,0,HUBBHO,,1
HUBBHO-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,HUBBHO,,1
HUBBHO-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,HUBBHO,,2
HUBBHO-Plat02-SB-victoria,,Southbound Platform 2,,,,0,HUBBHO,,2
HUBBIR,HUBBIR,Birkbeck,,,,1,,,
HUBBIR-Outside,,Outside Birkbeck,,,,3,HUBBIR,,
HUBBIR-1001027-EntrT-4,,EntrT,,51.40374,-0.05529,3,HUBBIR,L#0,
HUBBIR-1001027-Tram-2,,Tram,,51.40369,-0.05575,3,HUBBIR,L#1,
HUBBIR-EB-tram,,Eastbound,,,,0,HUBBIR,,
HUBBIR-WB-tram,,Westbound,,,,0,HUBBIR,,
HUBBIR-Plat01-national-rail,,Platform 1 ,,,,0,HUBBIR,,
HUBBKG,HUBBKG,Barking,,,,1,,,
HUBBKG-Outside,,Outside Barking,,,,3,HUBBKG,,
HUBBKG-1000015-BookH-1,,BookH,,51.53955,0.08142,3,HUBBKG,L#0,
HUBBKG-1000015-Bus-6,,Bus,,51.53955,0.08142,3,HUBBKG,L#0,
HUBBKG-1000015-DisEB-2,,DisEB,,51.5399,0.08066,3,HUBBKG,L#-1,
HUBBKG-1000015-DisWB-4,,DisWB,,51.53973,0.08047,3,HUBBKG,L#-1,
HUBBKG-1000015-HamWB-3,,HamWB,,51.54025,0.07949,3,HUBBKG,L#-1,
HUBBKG-1000015-MET-11,,MET,,51.53932,0.08105,3,HUBBKG,L#0,
HUBBKG-1000015-RLY-10,,RLY,,51.53996,0.08074,3,HUBBKG,L#0,
HUBBKG-1000015-RPL-D-7,,RPL-D,,51.53967,0.08041,3,HUBBKG,L#-1,
HUBBKG-1000015-RPLFU-12,,RPLFU,,51.53983,0.08046,3,HUBBKG,L#-1,
HUBBKG-1000015-RPL-G-8,,RPL-G,,51.54016,0.0804,3,HUBBKG,L#-1,
HUBBKG-1000015-RPLTU-13,,RPLTU,,51.53989,0.08052,3,HUBBKG,L#-1,
HUBBKG-1000015-STATI-5,,STATI,,51.53944,0.08143,3,HUBBKG,L#0,
HUBBKG-1000015-Subwy-9,,Subwy,,51.54016,0.07976,3,HUBBKG,L#-2,
HUBBKG-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,HUBBKG,,1
HUBBKG-Plat02-EB-district|hammersmith-city,,Eastbound Platform 2,,,,0,HUBBKG,,2
HUBBKG-Plat03-WB-district|hammersmith-city,,Westbound Platform 3,,,,0,HUBBKG,,3
HUBBKG-Plat04-EB-national-rail,,Eastbound Platform 4,,,,0,HUBBKG,,4
HUBBKG-Plat05-WB-national-rail,,Westbound Platform 5,,,,0,HUBBKG,,5
HUBBKG-Plat06-WB-district|hammersmith-city,,Westbound Platform 6,,,,0,HUBBKG,,6
HUBBKG-Plat07-EB-london-overground|national-rail,,Eastbound Platform 7,,,,0,HUBBKG,,7
HUBBKG-Plat08-WB-london-overground|national-rail,,Westbound Platform 8,,,,0,HUBBKG,,8
HUBBRX,HUBBRX,Brixton,,,,1,,,
HUBBRX-Outside,,Outside Brixton,,,,3,HUBBRX,,
HUBBRX-1000031-A-BRI-1,,A-BRI,,51.46265,-0.11496,3,HUBBRX,L#0,
HUBBRX-1000031-BookH-2,,BookH,,51.46263,-0.11469,3,HUBBRX,L#-1,
HUBBRX-1000031-Bus-3,,Bus,,51.46198,-0.11529,3,HUBBRX,L#0,
HUBBRX-1000031-BusL-8,,BusL,,51.46297,-0.11361,3,HUBBRX,L#0,
HUBBRX-1000031-MET-9,,MET,,51.46262,-0.11489,3,HUBBRX,L#0,
HUBBRX-1000031-Victo-4,,Victo,,51.46248,-0.11399,3,HUBBRX,L#-2,
HUBBRX-Plat01-NB-victoria,,Northbound Platform 1,,,,0,HUBBRX,,1
HUBBRX-Plat02-NB-victoria,,Northbound Platform 2,,,,0,HUBBRX,,2
HUBBRX-Plat01-NB-national-rail,,Northbound Platform 1,,,,0,HUBBRX,,1
HUBBRX-Plat02-SB-national-rail,,Southbound Platform 2 ,,,,0,HUBBRX,,2
HUBBSH,HUBBSH,Bushey,,,,1,,,
HUBBSH-Outside,,Outside Bushey,,,,3,HUBBSH,,
HUBBSH-1000280-Swa-0,,Swa,,51.64602,-0.38635,3,HUBBSH,L#0,
HUBBSH-1000295-Swa-0,,Swa,,51.64566,-0.38375,3,HUBBSH,L#0,
HUBBSH-1001041-Entr-90,,Entr,,51.64563,-0.3856,3,HUBBSH,L#0,
HUBBSH-1001041-Entr-91,,Entr,,51.64575,-0.38437,3,HUBBSH,L#0,
HUBBSH-1001041-Entr-92,,Entr,,51.64569,-0.38435,3,HUBBSH,L#0,
HUBBSH-1001041-Entr-93,,Entr,,51.64569,-0.38561,3,HUBBSH,L#0,
HUBBSH-1001041-RLY-A-6,,RLY-A,,51.64559,-0.38486,3,HUBBSH,L#0,
HUBBSH-1001041-RLY-D-5,,RLY-D,,51.64573,-0.38554,3,HUBBSH,L#0,
HUBBSH-1001041-RPL-A-2,,RPL-A,,51.64569,-0.3849,3,HUBBSH,L#1,
HUBBSH-1001041-RPL-D-4,,RPL-D,,51.64574,-0.38557,3,HUBBSH,L#1,
HUBBSH-Plat01-NB-london-overground,,Northbound Platform 1,,,,0,HUBBSH,,1
HUBBSH-Plat02-SB-london-overground,,Southbound Platform 2,,,,0,HUBBSH,,2
HUBBSH-Plat06-SB-national-rail,,Southbound Platform 6,,,,0,HUBBSH,,6
HUBBSH-Plat05-NB-national-rail,,Northbound Platform 5,,,,0,HUBBSH,,5
HUBCAN,HUBCAN,Canning Town,,,,1,,,
HUBCAN-Outside,,Outside Canning Town,,,,3,HUBCAN,,
HUBCAN-1000039-BookH-5,,BookH,,51.51446,0.00761,3,HUBCAN,L#-1,
HUBCAN-1000039-BOW-9,,BOW,,51.51446,0.00725,3,HUBCAN,L#0,
HUBCAN-1000039-Bus 2-7,,Bus 2,,51.51414,0.00868,3,HUBCAN,L#0,
HUBCAN-1000039-DLR-2,,DLR,,51.51393,0.00818,3,HUBCAN,L#1,
HUBCAN-1000039-DLRL-4,,DLRL,,51.51393,0.00851,3,HUBCAN,L#0,
HUBCAN-1000039-E-I-D-10,,E-I-D,,51.51491,0.00795,3,HUBCAN,L#0,
HUBCAN-1000039-ENTRA-3,,ENTRA,,51.51458,0.00814,3,HUBCAN,L#0,
HUBCAN-1000039-JubEB-15,,JubEB,,51.51385,0.0082,3,HUBCAN,L#0,
HUBCAN-1000039-Jubil-1,,Jubil,,51.51386,0.00823,3,HUBCAN,L#0,
HUBCAN-1000039-MET-8,,MET,,51.51413,0.0081,3,HUBCAN,L#0,
HUBCAN-1000039-OverB-14,,OverB,,51.51326,0.00916,3,HUBCAN,L#1,
HUBCAN-1000039-SIL-11,,SIL,,51.51467,0.00831,3,HUBCAN,L#0,
HUBCAN-1000039-WOU-N-12,,WOU-N,,51.51389,0.009,3,HUBCAN,L#0,
HUBCAN-1000039-WOU-S-13,,WOU-S,,51.51331,0.00928,3,HUBCAN,L#0,
HUBCAN-Plat01-SB-dlr,,Southbound Platform 1,,,,0,HUBCAN,,1
HUBCAN-Plat02-NB-dlr,,Northbound Platform 2,,,,0,HUBCAN,,2
HUBCAN-Plat03-EB-dlr,,Eastbound Platform 3,,,,0,HUBCAN,,3
HUBCAN-Plat04-WB-dlr,,Westbound Platform 4,,,,0,HUBCAN,,4
HUBCAN-Plat05-WB-jubilee,,Westbound Platform 5,,,,0,HUBCAN,,5
HUBCAN-Plat06-EB-jubilee,,Eastbound Platform 6,,,,0,HUBCAN,,6
HUBCAW,HUBCAW,Canary Wharf,,,,1,,,
HUBCAW-Outside,,Outside Canary Wharf,,,,3,HUBCAW,,
HUBCAW-1000038-BookJ-2,,BookJ,,51.50368,-0.01866,3,HUBCAW,L#-1,
HUBCAW-1000038-BUSF-7,,BUSF,,51.50539,-0.02051,3,HUBCAW,L#0,
HUBCAW-1000038-BUSG-6,,BUSG,,51.50466,-0.02047,3,HUBCAW,L#0,
HUBCAW-1000038-J Mez-11,,J Mez,,51.50375,-0.01914,3,HUBCAW,L#0,
HUBCAW-1000038-Jubil-5,,Jubil,,51.50367,-0.0187,3,HUBCAW,L#-2,
HUBCAW-1000038-MET-3,,MET,,51.50349,-0.01825,3,HUBCAW,L#0,
HUBCAW-1000038-Mt Sq-12,,Mt Sq,,51.50344,-0.01603,3,HUBCAW,L#0,
HUBCAW-1000038-PLA-1,,PLA,,51.50352,-0.02,3,HUBCAW,L#0,
HUBCAW-1000038-UBST-13,,UBST,,51.50345,-0.01748,3,HUBCAW,L#0,
HUBCAW-1002163-BH-2,,BH,,51.50621,-0.01902,3,HUBCAW,L#-2,
HUBCAW-1002163-CAP-7,,CAP,,51.50605,-0.01886,3,HUBCAW,L#-1,
HUBCAW-1002163-EL EB-1,,EL EB,,51.50632,-0.01881,3,HUBCAW,L#-4,
HUBCAW-1002163-EL WB-5,,EL WB,,51.50608,-0.01887,3,HUBCAW,L#-4,
HUBCAW-1002163-HLE-3,,HLE,,51.5065,-0.01683,3,HUBCAW,L#0,
HUBCAW-1002163-QE-4,,QE,,51.5061,-0.02012,3,HUBCAW,L#-1,
HUBCAW-1002163-RLY-6,,RLY,,51.5062,-0.01883,3,HUBCAW,L#0,
HUBCAW-1003008-DLR M-1,,DLR M,,51.505,-0.02102,3,HUBCAW,L#1,
HUBCAW-1003008-DLR-N-4,,DLR-N,,51.50507,-0.0209,3,HUBCAW,L#2,
HUBCAW-1003008-DLR-S-2,,DLR-S,,51.50502,-0.0208,3,HUBCAW,L#2,
HUBCAW-1003008-NORTH-3,,NORTH,,51.50542,-0.02073,3,HUBCAW,L#0,
HUBCAW-1003008-SHE-6,,SHE,,51.50505,-0.02064,3,HUBCAW,L#0,
HUBCAW-1003008-SHW-7,,SHW,,51.5051,-0.02117,3,HUBCAW,L#0,
HUBCAW-1003008-SOUTH-5,,SOUTH,,51.50474,-0.0209,3,HUBCAW,L#0,
HUBCAW-Plat01-SB-dlr,,Southbound Platform 1,,,,0,HUBCAW,,1
HUBCAW-Plat01-WB-jubilee,,Westbound Platform 1,,,,0,HUBCAW,,1
HUBCAW-Plat02-EB-jubilee,,Eastbound Platform 2,,,,0,HUBCAW,,2
HUBCAW-Plat02-SB-dlr,,Southbound Platform 2,,,,0,HUBCAW,,2
HUBCAW-Plat03-dlr,,Platform 3,,,,0,HUBCAW,,3
HUBCAW-Plat04-dlr,,Platform 4,,,,0,HUBCAW,,4
HUBCAW-Plat05-NB-dlr,,Northbound Platform 5,,,,0,HUBCAW,,5
HUBCAW-Plat06-NB-dlr,,Northbound Platform 6,,,,0,HUBCAW,,6
HUBCAW-PlatA-EB-elizabeth,,Eastbound Platform A,,,,0,HUBCAW,,A
HUBCAW-PlatB-WB-elizabeth,,Westbound Platform B,,,,0,HUBCAW,,B
HUBCFO,HUBCFO,Chalfont & Latimer,,,,1,,,
HUBCFO-Outside,,Outside Chalfont & Latimer,,,,3,HUBCFO,,
HUBCFO-1000042-A-BED-1,,A-BED,,51.6682,-0.56052,3,HUBCFO,L#0,
HUBCFO-1000042-BookH-6,,BookH,,51.66797,-0.56066,3,HUBCFO,L#0,
HUBCFO-1000042-B-STA-2,,B-STA,,51.66781,-0.56056,3,HUBCFO,L#0,
HUBCFO-1000042-Bus-8,,Bus,,51.66716,-0.56364,3,HUBCFO,L#0,
HUBCFO-1000042-Entr-90,,Entr,,51.66791,-0.5606,3,HUBCFO,L#0,
HUBCFO-1000042-Entr-91,,Entr,,51.66812,-0.56061,3,HUBCFO,L#0,
HUBCFO-1000042-MET-11,,MET,,51.66798,-0.56069,3,HUBCFO,L#0,
HUBCFO-1000042-MetEB-4,,MetEB,,51.66796,-0.56065,3,HUBCFO,L#0,
HUBCFO-1000042-MetWB-3,,MetWB,,51.66796,-0.56065,3,HUBCFO,L#0,
HUBCFO-1000042-RLY-10,,RLY,,51.66798,-0.56072,3,HUBCFO,L#0,
HUBCFO-1000042-RPL-E-7,,RPL-E,,51.66786,-0.56059,3,HUBCFO,L#0,
HUBCFO-1000042-RPL-W-9,,RPL-W,,51.66786,-0.56052,3,HUBCFO,L#0,
HUBCFO-1000042-Subwa-5,,Subwa,,51.66797,-0.56066,3,HUBCFO,L#-1,
HUBCFO-Plat01-WB-metropolitan,,Westbound Platform 1,,,,0,HUBCFO,,1
HUBCFO-Plat02-EB-metropolitan,,Eastbound Platform 2,,,,0,HUBCFO,,2
HUBCFO-Plat03-WB-metropolitan,,Westbound Platform 3,,,,0,HUBCFO,,3
HUBCHX,HUBCHX,Charing Cross,,,,1,,,
HUBCHX-Outside,,Outside Charing Cross,,,,3,HUBCHX,,
HUBCHX-1000045-1-STR-16,,1-STR,,51.50812,-0.12497,3,HUBCHX,L#0,
HUBCHX-1000045-2-VIL-22,,2-VIL,,51.50806,-0.12422,3,HUBCHX,L#0,
HUBCHX-1000045-A-STR-7,,A-STR,,51.50824,-0.12512,3,HUBCHX,L#0,
HUBCHX-1000045-Baker-1,,Baker,,51.50745,-0.1281,3,HUBCHX,L#-3,
HUBCHX-1000045-BookM-19,,BookM,,51.50836,-0.12534,3,HUBCHX,L#-1,
HUBCHX-1000045-BookT-20,,BookT,,51.50766,-0.12727,3,HUBCHX,L#-1,
HUBCHX-1000045-Bus-4,,Bus,,51.50838,-0.12552,3,HUBCHX,L#0,
HUBCHX-1000045-ConcB-14,,ConcB,,51.50765,-0.12689,3,HUBCHX,L#-2,
HUBCHX-1000045-ConcN-2,,ConcN,,51.50845,-0.12538,3,HUBCHX,L#-2,
HUBCHX-1000045-D-S-S-13,,D-S-S,,51.50819,-0.12562,3,HUBCHX,L#0,
HUBCHX-1000045-E-DUN-10,,E-DUN,,51.50844,-0.12587,3,HUBCHX,L#0,
HUBCHX-1000045-F-ADE-24,,F-ADE,,51.50902,-0.12581,3,HUBCHX,L#0,
HUBCHX-1000045-G-WIL-11,,G-WIL,,51.50933,-0.12466,3,HUBCHX,L#0,
HUBCHX-1000045-H-S-N-9,,H-S-N,,51.50894,-0.12484,3,HUBCHX,L#0,
HUBCHX-1000045-I-VIL-12,,I-VIL,,51.50868,-0.12489,3,HUBCHX,L#0,
HUBCHX-1000045-J-VIL-8,,J-VIL,,51.50857,-0.12469,3,HUBCHX,L#0,
HUBCHX-1000045-K-T/S-15,,K-T/S,,51.50785,-0.12716,3,HUBCHX,L#0,
HUBCHX-1000045-L-STR-18,,L-STR,,51.50779,-0.12709,3,HUBCHX,L#0,
HUBCHX-1000045-MET-3,,MET,,51.50741,-0.12728,3,HUBCHX,L#0,
HUBCHX-1000045-M-T-C-17,,M-T-C,,51.50769,-0.12745,3,HUBCHX,L#0,
HUBCHX-1000045-NorNB-5,,NorNB,,51.50884,-0.12569,3,HUBCHX,L#-3,
HUBCHX-1000045-NorSB-6,,NorSB,,51.5088,-0.12559,3,HUBCHX,L#-3,
HUBCHX-1000045-N-T-S-25,,N-T-S,,51.50731,-0.12841,3,HUBCHX,L#0,
HUBCHX-1000045-RLY-21,,RLY,,51.50811,-0.12471,3,HUBCHX,L#0,
HUBCHX-1000045-RPL-23,,RPL,,51.50762,-0.12408,3,HUBCHX,L#0,
HUBCHX-Plat01-NB-bakerloo,,Northbound Platform 1,,,,0,HUBCHX,,1
HUBCHX-Plat02-SB-bakerloo,,Southbound Platform 2,,,,0,HUBCHX,,2
HUBCHX-Plat05-NB-northern,,Northbound Platform 5,,,,0,HUBCHX,,5
HUBCHX-Plat06-SB-northern,,Southbound Platform 6,,,,0,HUBCHX,,6
HUBCHX-Plat01-SB-national-rail,,Southbound Platform 1,,,,0,HUBCHX,,1
HUBCHX-Plat02-SB-national-rail,,Southbound Platform 2,,,,0,HUBCHX,,2
HUBCHX-Plat03-SB-national-rail,,Southbound Platform 3,,,,0,HUBCHX,,3
HUBCHX-Plat04-SB-national-rail,,Southbound Platform 4,,,,0,HUBCHX,,4
HUBCHX-Plat05-SB-national-rail,,Southbound Platform 5,,,,0,HUBCHX,,5
HUBCHX-Plat06-SB-national-rail,,Southbound Platform 6,,,,0,HUBCHX,,6
HUBCLJ,HUBCLJ,Clapham Junction,,,,1,,,
HUBCLJ-Outside,,Outside Clapham Junction,,,,3,HUBCLJ,,
HUBCLJ-1001069-Bus-1,,Bus,,51.46333,-0.16912,3,HUBCLJ,L#0,
HUBCLJ-1001069-GRANT-8,,GRANT,,51.46551,-0.17067,3,HUBCLJ,L#0,
HUBCLJ-1001069-JOHNS-3,,JOHNS,,51.4636,-0.17001,3,HUBCLJ,L#2,
HUBCLJ-1001069-RLY-9,,RLY,,51.46441,-0.17044,3,HUBCLJ,L#2,
HUBCLJ-1001069-RPL-B-5,,RPL-B,,51.46423,-0.16953,3,HUBCLJ,L#1,
HUBCLJ-1001069-RPL-K-2,,RPL-K,,51.46511,-0.17047,3,HUBCLJ,L#1,
HUBCLJ-1001069-RPL-P-7,,RPL-P,,51.46501,-0.1704,3,HUBCLJ,L#1,
HUBCLJ-1001069-RPL-W-6,,RPL-W,,51.46464,-0.17004,3,HUBCLJ,L#1,
HUBCLJ-1001069-STATI-4,,STATI,,51.46419,-0.16917,3,HUBCLJ,L#0,
HUBCLJ-1001069-Subwy-10,,Subwy,,51.46465,-0.16973,3,HUBCLJ,L#0,
HUBCLJ-Plat01-EB-london-overground,,Eastbound Platform 1,,,,0,HUBCLJ,,1
HUBCLJ-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,HUBCLJ,,2
HUBCLW,HUBCLW,Chorleywood,,,,1,,,
HUBCLW-Outside,,Outside Chorleywood,,,,3,HUBCLW,,
HUBCLW-1000049-A-STA-1,,A-STA,,51.65447,-0.51865,3,HUBCLW,L#0,
HUBCLW-1000049-B-CAR-2,,B-CAR,,51.65388,-0.51918,3,HUBCLW,L#0,
HUBCLW-1000049-BookH-4,,BookH,,51.65447,-0.51865,3,HUBCLW,L#0,
HUBCLW-1000049-Entr-90,,Entr,,51.65427,-0.5183,3,HUBCLW,L#0,
HUBCLW-1000049-Entr-91,,Entr,,51.65415,-0.51854,3,HUBCLW,L#0,
HUBCLW-1000049-MET-10,,MET,,51.65436,-0.51846,3,HUBCLW,L#0,
HUBCLW-1000049-MetEB-3,,MetEB,,51.65383,-0.51829,3,HUBCLW,L#0,
HUBCLW-1000049-MetWB-6,,MetWB,,51.6538,-0.51823,3,HUBCLW,L#0,
HUBCLW-1000049-RLY-9,,RLY,,51.65403,-0.5186,3,HUBCLW,L#0,
HUBCLW-1000049-RPL-E-7,,RPL-E,,51.65377,-0.51829,3,HUBCLW,L#0,
HUBCLW-1000049-RPL-W-8,,RPL-W,,51.6538,-0.51823,3,HUBCLW,L#0,
HUBCLW-1000049-Subwa-5,,Subwa,,51.6542,-0.51899,3,HUBCLW,L#-1,
HUBCLW-Plat01-NB-metropolitan,,Northbound Platform 1,,,,0,HUBCLW,,1
HUBCLW-Plat02-SB-metropolitan,,Southbound Platform 2,,,,0,HUBCLW,,2
HUBCST,HUBCST,Cannon Street,,,,1,,,
HUBCST-Outside,,Outside Cannon Street,,,,3,HUBCST,,
HUBCST-1000040-A-DOW-4,,A-DOW,,51.51158,-0.09079,3,HUBCST,L#0,
HUBCST-1000040-BookH-7,,BookH,,51.51136,-0.09042,3,HUBCST,L#-1,
HUBCST-1000040-Bus-1,,Bus,,51.51154,-0.09007,3,HUBCST,L#0,
HUBCST-1000040-DisEB-3,,DisEB,,51.51136,-0.09042,3,HUBCST,L#-2,
HUBCST-1000040-DisWB-2,,DisWB,,51.51136,-0.09042,3,HUBCST,L#-2,
HUBCST-1000040-NRLIF-8,,NRLIF,,51.51127,-0.09028,3,HUBCST,L#1,
HUBCST-1000337-NR E-9,,NR E,,51.51153,-0.08993,3,HUBCST,L#0,
HUBCST-1000337-NR W-5,,NR W,,51.51163,-0.0905,3,HUBCST,L#0,
HUBCST-1000337-NR-6,,NR,,51.51094,-0.0906,3,HUBCST,L#1,
HUBCST-1000337-RPL-8,,RPL,,51.50998,-0.09112,3,HUBCST,L#1,
HUBCST-Plat01-WB-circle|district,,Westbound Platform 1,,,,0,HUBCST,,1
HUBCST-Plat02-EB-circle|district,,Eastbound Platform 2,,,,0,HUBCST,,2
HUBCST-Plat01-SB-national-rail,,Southbound Platform 1,,,,0,HUBCST,,1
HUBCST-Plat02-SB-national-rail,,Southbound Platform 2,,,,0,HUBCST,,2
HUBCST-Plat03-SB-national-rail,,Southbound Platform 3,,,,0,HUBCST,,3
HUBCST-Plat04-SB-national-rail,,Southbound Platform 4,,,,0,HUBCST,,4
HUBCST-Plat05-SB-national-rail,,Southbound Platform 5,,,,0,HUBCST,,5
HUBCST-Plat06-SB-national-rail,,Southbound Platform 6,,,,0,HUBCST,,6
HUBCST-Plat07-SB-national-rail,,Southbound Platform 7,,,,0,HUBCST,,7
HUBCUT,HUBCUT,Cutty Sark for Maritime Greenwich,,,,1,,,
HUBCUT-Outside,,Outside Cutty Sark for Maritime Greenwich,,,,3,HUBCUT,,
HUBCUT-1002027-Bus-1,,Bus,,51.48144,-0.01122,3,HUBCUT,L#0,
HUBCUT-1002027-CONC-5,,CONC,,51.48166,-0.01065,3,HUBCUT,L#-1,
HUBCUT-1002027-CREEK-3,,CREEK,,51.48151,-0.0108,3,HUBCUT,L#0,
HUBCUT-1002027-DLR-2,,DLR,,51.48161,-0.01065,3,HUBCUT,L#-2,
HUBCUT-1002027-GREEN-4,,GREEN,,51.48164,-0.01034,3,HUBCUT,L#0,
HUBCUT-Plat01-SB-dlr,,Southbound Platform 1,,,,0,HUBCUT,,1
HUBCUT-Plat02-NB-dlr,,Northbound Platform 2,,,,0,HUBCUT,,2
HUBCYP,HUBCYP,Crystal Palace,,,,1,,,
HUBCYP-Outside,,Outside Crystal Palace,,,,3,HUBCYP,,
HUBCYP-1001078-Bus-1,,Bus,,51.41717,-0.07333,3,HUBCYP,L#0,
HUBCYP-1001078-Entr-3,,Entr,,51.41803,-0.07307,3,HUBCYP,L#0,
HUBCYP-1001078-LoBri-8,,LoBri,,51.41773,-0.0727,3,HUBCYP,L#-1,
HUBCYP-1001078-RLY-9,,RLY,,51.41783,-0.07256,3,HUBCYP,L#0,
HUBCYP-1001078-RPL T-7,,RPL T,,51.41755,-0.07201,3,HUBCYP,L#-2,
HUBCYP-1001078-RPLFN-6,,RPLFN,,51.41745,-0.07239,3,HUBCYP,L#-2,
HUBCYP-1001078-RPLFS-5,,RPLFS,,51.41755,-0.07214,3,HUBCYP,L#-2,
HUBCYP-1001078-RPLTN-2,,RPLTN,,51.41748,-0.07226,3,HUBCYP,L#-2,
HUBCYP-1001078-RPLTS-4,,RPLTS,,51.41763,-0.07205,3,HUBCYP,L#-2,
HUBCYP-Plat03-NB-london-overground,,Northbound Platform 3,,,,0,HUBCYP,,3
HUBCYP-Plat05-NB-london-overground,,Northbound Platform 5,,,,0,HUBCYP,,5
HUBEAL,HUBEAL,Ealing Broadway,,,,1,,,
HUBEAL-Outside,,Outside Ealing Broadway,,,,3,HUBEAL,,
HUBEAL-1000062-Bus-1,,Bus,,51.51502,-0.30206,3,HUBEAL,L#0,
HUBEAL-1000062-BusH-9,,BusH,,51.51402,-0.30158,3,HUBEAL,L#0,
HUBEAL-1000062-Centr-2,,Centr,,51.51521,-0.30149,3,HUBEAL,L#-2,
